,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),surface_solar_radiation (W/m^2),soil_temperature_level_4 (degC)
2021-06-14 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,16.18,8.23,10.41
2021-06-14 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,17.8,107.0,10.42
2021-06-14 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,20.23,271.66,10.43
2021-06-14 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,23.0,450.78,10.44
2021-06-14 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,26.12,622.41,10.45
2021-06-14 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,27.43,770.22,10.46
2021-06-14 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,28.1,880.89,10.47
2021-06-14 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,28.78,949.4,10.48
2021-06-14 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,29.28,961.17,10.49
2021-06-14 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,29.59,925.43,10.5
2021-06-14 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,30.0,827.48,10.51
2021-06-14 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,29.3,700.77,10.52
2021-06-14 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,28.95,529.26,10.53
2021-06-15 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,28.57,353.09,10.54
2021-06-15 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,27.76,177.2,10.55
2021-06-15 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,26.14,38.51,10.56
2021-06-15 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,23.4,0.0,10.57
2021-06-15 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,22.11,0.0,10.58
2021-06-15 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,20.41,0.0,10.59
2021-06-15 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.9,0.0,10.6
2021-06-15 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.46,0.0,10.61
2021-06-15 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,17.76,0.0,10.62
2021-06-15 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,16.18,0.0,10.63
2021-06-15 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,16.28,0.0,10.64
2021-06-15 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,16.13,8.13,10.65
2021-06-15 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,16.93,105.66,10.66
2021-06-15 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.06,269.45,10.67
2021-06-15 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,19.95,449.07,10.68
2021-06-15 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,22.9,620.36,10.69
2021-06-15 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,23.89,766.05,10.7
2021-06-15 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,24.8,847.65,10.71
2021-06-15 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,25.66,911.98,10.72
2021-06-15 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,26.05,880.63,10.72
2021-06-15 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,26.96,902.24,10.73
2021-06-15 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,27.57,805.28,10.74
2021-06-15 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,27.3,684.49,10.75
2021-06-15 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,27.16,528.76,10.76
2021-06-16 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,26.7,348.13,10.77
2021-06-16 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,26.02,174.75,10.78
2021-06-16 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,24.68,38.39,10.79
2021-06-16 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,22.24,0.0,10.8
2021-06-16 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,21.08,0.0,10.81
2021-06-16 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,19.49,0.0,10.82
2021-06-16 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.82,0.0,10.83
2021-06-16 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.28,0.0,10.84
2021-06-16 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,17.82,0.0,10.85
2021-06-16 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,16.5,0.0,10.86
2021-06-16 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,16.41,0.0,10.87
2021-06-16 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,16.2,8.22,10.88
2021-06-16 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,17.2,105.93,10.89
2021-06-16 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.7,268.65,10.9
2021-06-16 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,20.59,447.25,10.91
2021-06-16 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,25.01,617.83,10.91
2021-06-16 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,26.18,763.29,10.92
2021-06-16 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,27.38,871.49,10.93
2021-06-16 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,28.25,934.22,10.94
2021-06-16 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,28.66,947.54,10.95
2021-06-16 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,29.62,908.79,10.96
2021-06-16 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,30.44,818.61,10.97
2021-06-16 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,30.3,690.55,10.98
2021-06-16 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,30.19,528.07,10.99
2021-06-17 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,30.1,346.26,11.0
2021-06-17 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,29.1,161.33,11.0
2021-06-17 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,27.75,36.58,11.01
2021-06-17 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,25.59,0.0,11.02
2021-06-17 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,24.87,0.0,11.03
2021-06-17 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,24.24,0.0,11.04
2021-06-17 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,23.63,0.0,11.05
2021-06-17 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,24.04,0.0,11.06
2021-06-17 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,22.45,0.0,11.07
2021-06-17 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,20.88,0.0,11.08
2021-06-17 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,22.57,0.0,11.08
2021-06-17 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,22.55,7.27,11.09
2021-06-17 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,22.68,86.67,11.1
2021-06-17 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,23.64,227.18,11.11
2021-06-17 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,25.13,429.37,11.12
2021-06-17 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,27.98,585.87,11.13
2021-06-17 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,29.11,742.26,11.14
2021-06-17 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,30.2,844.47,11.15
2021-06-17 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,30.3,884.09,11.16
2021-06-17 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,30.43,798.12,11.17
2021-06-17 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,30.74,724.73,11.18
2021-06-17 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,30.54,626.99,11.19
2021-06-17 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,30.23,451.94,11.2
2021-06-17 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,29.51,358.74,11.21
2021-06-18 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,28.81,278.7,11.21
2021-06-18 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,28.05,126.56,11.22
2021-06-18 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,26.9,30.98,11.23
2021-06-18 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,24.15,0.0,11.24
2021-06-18 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,23.71,0.0,11.25
2021-06-18 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,22.1,0.0,11.26
2021-06-18 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,20.72,0.0,11.27
2021-06-18 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,20.05,0.0,11.28
2021-06-18 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,20.43,0.0,11.29
2021-06-18 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.78,0.0,11.3
2021-06-18 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,17.48,0.0,11.3
2021-06-18 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.22,8.23,11.31
2021-06-18 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,19.42,107.72,11.32
2021-06-18 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,21.81,272.76,11.33
2021-06-18 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,23.84,452.55,11.34
2021-06-18 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,27.64,625.65,11.35
2021-06-18 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,28.59,775.32,11.36
2021-06-18 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,29.8,884.68,11.37
2021-06-18 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,30.79,948.3,11.38
2021-06-18 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,31.41,961.6,11.39
2021-06-18 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,31.88,920.97,11.4
2021-06-18 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,32.47,831.63,11.4
2021-06-18 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,31.77,700.12,11.41
2021-06-18 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,31.6,537.41,11.42
2021-06-19 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,31.26,362.86,11.43
2021-06-19 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,30.56,175.27,11.44
2021-06-19 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,28.54,39.39,11.45
2021-06-19 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,24.13,0.0,11.46
2021-06-19 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,23.14,0.0,11.47
2021-06-19 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,22.98,0.0,11.48
2021-06-19 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,22.04,0.0,11.48
2021-06-19 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,21.25,0.0,11.49
2021-06-19 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,19.9,0.0,11.5
2021-06-19 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.26,0.0,11.51
2021-06-19 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,17.07,0.0,11.52
2021-06-19 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,16.8,8.13,11.53
2021-06-19 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,17.43,107.0,11.54
2021-06-19 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.18,271.91,11.55
2021-06-19 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,19.65,452.13,11.56
2021-06-19 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,21.88,624.32,11.57
2021-06-19 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,22.7,771.95,11.58
2021-06-19 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,23.59,866.5,11.58
2021-06-19 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,24.48,946.21,11.59
2021-06-19 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,25.3,898.39,11.6
2021-06-19 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,25.9,839.73,11.61
2021-06-19 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,26.43,807.49,11.62
2021-06-19 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,26.22,681.45,11.63
2021-06-19 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,26.3,501.6,11.64
2021-06-20 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,26.01,351.44,11.65
2021-06-20 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,25.15,182.0,11.65
2021-06-20 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,23.65,41.21,11.66
2021-06-20 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,20.12,0.0,11.67
2021-06-20 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,19.58,0.0,11.68
2021-06-20 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.49,0.0,11.69
2021-06-20 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.49,0.0,11.7
2021-06-20 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.43,0.0,11.71
2021-06-20 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,17.95,0.0,11.72
2021-06-20 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,17.57,0.0,11.73
2021-06-20 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,17.71,0.0,11.73
2021-06-20 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,17.47,7.37,11.74
2021-06-20 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,17.83,61.81,11.75
2021-06-20 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,17.49,97.04,11.76
2021-06-20 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.17,160.03,11.77
2021-06-20 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,19.63,249.61,11.78
2021-06-20 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,19.9,262.68,11.79
2021-06-20 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,19.71,76.04,11.79
2021-06-20 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,20.06,104.75,11.8
2021-06-20 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,20.36,238.7,11.81
2021-06-20 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,21.22,287.41,11.82
2021-06-20 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,20.4,102.29,11.83
2021-06-20 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.72,237.83,11.84
2021-06-20 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.67,159.01,11.85
2021-06-21 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,17.58,107.64,11.85
2021-06-21 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,16.98,60.51,11.86
2021-06-21 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,16.62,20.04,11.87
2021-06-21 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,16.07,0.0,11.88
2021-06-21 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,15.96,0.0,11.89
2021-06-21 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,15.61,0.0,11.9
2021-06-21 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,15.21,0.0,11.9
2021-06-21 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,14.68,0.0,11.91
2021-06-21 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,14.06,0.0,11.92
2021-06-21 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,12.86,0.0,11.93
2021-06-21 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,12.07,0.0,11.94
2021-06-21 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,11.84,6.83,11.95
2021-06-21 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,11.87,96.38,11.95
2021-06-21 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,12.36,233.05,11.96
2021-06-21 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,13.35,421.01,11.97
2021-06-21 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,15.33,606.83,11.98
2021-06-21 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,16.52,754.73,11.99
2021-06-21 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,16.67,831.77,11.99
2021-06-21 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,17.66,840.78,12.0
2021-06-21 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.11,819.05,12.01
2021-06-21 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.09,634.68,12.02
2021-06-21 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.5,530.15,12.03
2021-06-21 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.49,457.01,12.03
2021-06-21 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.59,371.12,12.04
2021-06-22 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.4,235.16,12.05
2021-06-22 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,17.58,114.07,12.05
2021-06-22 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,16.49,31.88,12.06
2021-06-22 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,13.84,0.0,12.07
2021-06-22 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,12.44,0.0,12.08
2021-06-22 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,11.44,0.0,12.09
2021-06-22 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,10.22,0.0,12.09
2021-06-22 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,11.33,0.0,12.1
2021-06-22 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,11.36,0.0,12.11
2021-06-22 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,10.71,0.0,12.11
2021-06-22 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,10.24,0.0,12.12
2021-06-22 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,10.16,7.58,12.13
2021-06-22 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,11.01,109.4,12.14
2021-06-22 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,13.11,277.18,12.14
2021-06-22 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,15.99,448.74,12.15
2021-06-22 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,19.42,638.5,12.16
2021-06-22 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,20.37,788.4,12.16
2021-06-22 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,21.35,897.73,12.17
2021-06-22 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,22.09,962.09,12.18
2021-06-22 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,22.55,974.76,12.18
2021-06-22 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,23.27,937.74,12.19
2021-06-22 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,23.66,836.71,12.2
2021-06-22 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,23.82,709.7,12.2
2021-06-22 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,23.51,546.41,12.21
2021-06-23 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,23.48,364.74,12.22
2021-06-23 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,22.87,184.9,12.22
2021-06-23 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,21.42,42.93,12.23
2021-06-23 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.73,0.0,12.24
2021-06-23 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,17.93,0.0,12.25
2021-06-23 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,17.3,0.0,12.25
2021-06-23 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,16.51,0.0,12.26
2021-06-23 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,16.31,0.0,12.26
2021-06-23 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,15.34,0.0,12.27
2021-06-23 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,13.94,0.0,12.28
2021-06-23 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,15.03,0.0,12.29
2021-06-23 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,15.01,6.88,12.29
2021-06-23 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,15.84,85.98,12.3
2021-06-23 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,16.48,194.39,12.3
2021-06-23 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.08,317.61,12.31
2021-06-23 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,22.17,563.39,12.32
2021-06-23 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,23.31,684.7,12.32
2021-06-23 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,25.13,839.94,12.33
2021-06-23 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,26.4,920.6,12.34
2021-06-23 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,27.11,898.88,12.34
2021-06-23 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,27.96,909.37,12.35
2021-06-23 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,28.96,813.62,12.35
2021-06-23 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,29.54,689.62,12.36
2021-06-23 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,29.76,526.07,12.37
2021-06-24 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,29.57,350.18,12.37
2021-06-24 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,28.93,178.51,12.38
2021-06-24 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,27.73,41.23,12.39
2021-06-24 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,26.38,0.0,12.39
2021-06-24 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,26.18,0.0,12.4
2021-06-24 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,25.92,0.0,12.41
2021-06-24 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,25.98,0.0,12.41
2021-06-24 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,26.42,0.0,12.42
2021-06-24 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,25.74,0.0,12.42
2021-06-24 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,24.47,0.0,12.43
2021-06-24 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,24.74,0.0,12.44
2021-06-24 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,24.69,5.93,12.44
2021-06-24 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,25.05,83.13,12.45
2021-06-24 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,25.36,223.06,12.46
2021-06-24 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,25.94,376.02,12.46
2021-06-24 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,27.74,387.13,12.47
2021-06-24 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,28.18,544.84,12.47
2021-06-24 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,29.06,741.58,12.48
2021-06-24 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,29.89,900.57,12.49
2021-06-24 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,30.52,612.0,12.49
2021-06-24 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,30.41,754.19,12.5
2021-06-24 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,30.58,696.14,12.51
2021-06-24 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,28.92,611.54,12.51
2021-06-24 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,28.58,459.56,12.52
2021-06-25 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,28.24,292.0,12.53
2021-06-25 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,27.62,158.87,12.53
2021-06-25 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,26.13,35.69,12.54
2021-06-25 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,23.44,0.0,12.55
2021-06-25 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,22.73,0.0,12.55
2021-06-25 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,21.65,0.0,12.56
2021-06-25 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,20.54,0.0,12.57
2021-06-25 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,20.02,0.0,12.57
2021-06-25 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.59,0.0,12.58
2021-06-25 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,17.04,0.0,12.59
2021-06-25 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.57,0.0,12.59
2021-06-25 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,18.47,7.03,12.6
2021-06-25 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,19.23,102.19,12.61
2021-06-25 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,20.75,252.21,12.61
2021-06-25 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,22.78,420.29,12.62
2021-06-25 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,25.82,590.04,12.63
2021-06-25 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,26.59,724.84,12.63
2021-06-25 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,26.95,771.1,12.64
2021-06-25 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,27.5,842.62,12.65
2021-06-25 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,27.81,892.15,12.65
